,SPY,SPY,SPY,SPY,SPY,SPY,SPY,FSLR,FSLR,FSLR,FSLR,FSLR,FSLR,FSLR,SEDG,SEDG,SEDG,SEDG,SEDG,SEDG,SEDG,DQ,DQ,DQ,DQ,DQ,DQ,DQ,CSIQ,CSIQ,CSIQ,CSIQ,CSIQ,CSIQ,CSIQ
,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap
2019-07-19,300.01,300.07,296.96,297.17,76794138,260715,298.617649,66.02,67.2,65.98,66.53,878333,9501,66.744992,63.0,63.83,62.79,63.37,383314,4198,63.360962,42.98,45.01,42.71,44.15,239578,2852,44.264534,20.75,21.105,20.7,20.94,407146,4100,20.990925
2019-07-22,297.61,298.5,297.04,297.9,45137404,186383,297.748117,66.94,67.4699,66.18,66.59,882334,9901,66.756856,63.48,64.19,62.3363,63.06,473175,5819,62.937395,44.15,44.52,42.21,42.67,261418,1927,42.90663,20.99,21.33,20.76,20.87,286240,2631,20.951369
2019-07-23,299.15,300.03,298.22,300.03,44935473,208847,299.177015,67.09,67.12,65.42,66.4,1213605,11736,66.278782,63.7,63.73,61.4938,62.45,328675,3738,62.388667,43.06,43.62,42.16,43.55,135270,1769,43.043788,20.88,21.1,20.44,20.6,357516,2982,20.6445
2019-07-24,299.16,301.44,299.09,301.44,47738870,204882,300.570907,66.27,66.53,65.05,66.04,1066067,13526,65.879422,62.54,62.78,61.555,62.5,376592,4263,62.393342,42.76,44.1,42.1572,43.94,130668,1426,43.366541,20.57,20.82,20.4,20.61,257807,3010,20.631693
2019-07-25,300.97,301.0,299.11,300.0,55864213,266901,300.079179,66.02,66.3099,65.04,65.57,742171,8336,65.565964,62.49,63.77,61.86,63.08,411082,5050,63.002126,43.88,44.13,42.54,42.7,100224,1320,43.07519,20.62,20.71,19.95,20.19,495058,4161,20.238434
2019-07-26,300.77,302.23,300.62,302.01,45430077,195123,301.590773,65.73,66.25,64.16,65.02,869765,9872,64.894407,63.61,63.79,63.03,63.26,193007,2673,63.389563,42.86,43.7,42.34,43.1,82500,778,43.123823,20.19,20.46,19.88,20.41,374086,3273,20.25424
2019-07-29,301.85,302.01,300.85,301.46,38182966,185789,301.47751,65.07,66.1,64.63,66.05,775546,8959,65.740783,63.51,64.54,63.01,64.33,438681,5230,63.964847,43.06,43.06,40.79,42.08,181676,2301,41.887629,20.31,20.78,20.31,20.72,293833,2612,20.585166
2019-07-30,299.9,301.17,299.49,300.72,46360267,208893,300.597002,65.31,66.26,65.0,66.04,765345,8462,65.907985,63.8,64.21,63.06,63.4,332722,4230,63.682327,41.58,43.58,41.25,43.31,142890,1870,42.763437,20.56,21.24,20.37,21.18,511234,4689,20.972628
2019-07-31,300.98,301.2,295.2,297.43,104971212,537642,298.744183,66.68,66.8,64.09,64.49,1180013,12539,65.197358,65.17,67.19,63.4917,65.23,1459483,14261,65.143926,43.37,43.52,41.63,41.95,100547,1384,42.539081,21.3,21.69,21.0735,21.32,562131,4985,21.444856
2019-08-01,297.56,300.87,293.96,294.84,142653060,771413,296.650886,65.52,69.235,65.52,66.83,4288389,37332,67.557077,66.59,69.0,65.8,66.49,1218209,13303,67.146073,42.13,45.3737,42.12,42.58,217254,2458,43.759919,21.65,23.35,21.65,22.23,1224555,9404,22.645807
2019-08-02,293.86,294.12,290.9,292.62,118248370,552082,292.544668,67.5,67.5,64.57,66.63,2133550,22693,66.345743,66.52,66.8,64.09,64.98,845507,7920,64.937739,42.36,44.5,41.58,43.62,185680,2218,43.131755,22.3,22.549,21.55,21.8,507727,4078,21.894256
2019-08-05,288.07,288.21,281.72,283.82,178747597,789975,285.254711,64.48,64.745,59.665,62.01,2555459,26409,61.503339,64.11,64.4999,60.93,62.91,1169611,13510,62.261675,41.97,41.98,39.1144,39.83,290167,4205,40.359606,21.21,21.34,20.1,20.52,729575,5989,20.526368
2019-08-06,285.93,288.04,284.28,287.8,120763412,587808,286.234055,62.68,63.3,62.125,62.8,1327339,15251,62.702836,63.56,65.83,62.37,64.18,1211363,13330,65.413122,40.61,40.8425,39.635,40.56,149376,1599,40.300745,21.02,21.29,20.68,20.92,399430,4780,20.926735
2019-08-07,284.4,288.82,282.04,287.97,143723012,668446,286.311024,62.46,64.06,61.8,63.87,1316953,13478,63.362254,75.81,81.0,74.86,80.3,5565680,54232,78.401648,40.48,42.23,39.91,41.29,199357,2630,40.931074,20.99,21.79,20.8,21.74,560993,9142,21.426872
2019-08-08,289.62,293.62,289.01,293.62,88075904,406693,291.72795,64.04,65.21,63.37,64.76,1289973,13592,64.632203,78.65,81.12,76.2,80.82,1478145,14944,80.015268,41.56,43.28,41.33,42.71,104008,1617,42.673486,21.72,22.285,21.52,22.26,447876,4210,22.046665
2019-08-09,292.59,293.24,289.65,291.62,93729958,451157,291.732496,64.51,64.71,63.49,63.5,925087,10070,63.992536,79.17,84.61,79.03,82.33,1535576,16635,82.4486,42.33,43.075,40.955,42.15,117321,1539,42.101003,22.06,22.21,21.69,21.86,443286,3433,21.948678
2019-08-12,289.9,291.6052,287.02,288.07,60895115,324202,288.889779,62.83,63.2625,60.83,60.94,1200131,12414,61.444313,81.11,88.24,81.11,86.63,2207518,22684,86.24378,41.75,43.99,40.88,43.09,147901,1898,42.712815,21.55,21.6593,21.1,21.28,449427,3971,21.29904
2019-08-13,287.78,294.15,287.36,292.55,100693314,490220,292.076183,60.62,62.59,60.22,62.19,1453434,15249,61.855204,86.83,89.43,86.1245,87.78,1482104,14710,87.760382,43.11,44.19,41.61,42.26,181072,2589,42.569432,21.17,21.95,21.04,21.86,474362,4623,21.69086
2019-08-14,288.05,292.4644,283.76,283.9,136293807,677326,285.776096,60.96,60.96,58.57,58.99,1566006,16991,59.389699,87.03,87.7,84.67,84.69,1325721,13966,86.238396,40.2,41.874,39.01,39.66,520019,5245,40.1369,21.35,21.5574,20.35,20.6,1077511,8756,20.700574
2019-08-15,284.89,285.64,282.39,284.65,102128101,533485,284.469402,59.31,59.96,58.67,59.26,959030,11010,59.273132,84.3,84.4399,78.81,82.08,1489360,14143,82.012381,39.98,42.78,39.51,41.34,269260,3273,41.506421,23.76,24.25,21.12,23.08,4383217,27104,23.131568
2019-08-16,286.49,289.33,284.7138,288.85,86075298,371928,288.239546,60.04,62.15,60.04,61.69,1167556,9185,61.452443,82.25,84.35,81.61,83.8,1060700,11459,83.577818,41.0,43.8925,40.94,43.7,256332,2872,43.040598,23.48,23.9656,23.04,23.39,1583263,11765,23.467026
2019-08-19,292.23,293.08,291.44,292.33,53733045,264347,292.275536,62.93,63.69,61.6815,63.07,1160907,11093,63.064948,85.0,85.6,83.15,84.12,753822,9988,84.227053,44.58,45.7786,43.29,44.3,201904,2294,44.517048,23.69,24.72,23.56,24.36,1622961,11251,24.350879
2019-08-20,291.78,292.36,289.95,290.09,51652752,242268,291.000229,62.65,63.72,61.91,63.08,1098889,9044,63.146166,84.49,85.26,83.01,84.71,669848,8150,84.675428,44.28,45.69,43.9873,45.47,132708,1621,44.984978,24.2,24.3,23.87,24.03,583478,5286,24.101548
2019-08-21,292.47,292.86,291.72,292.45,49948583,232471,292.254323,64.11,64.8299,63.33,63.87,738298,7082,63.945947,86.34,88.96,85.49,87.85,1350831,11134,87.382759,47.86,53.0,47.62,53.0,650573,4911,51.491899,24.53,24.82,24.2958,24.5,664266,5655,24.567413
2019-08-22,293.24,293.93,290.4,292.36,51739392,285121,292.252155,63.97,64.01,62.41,63.05,502207,5882,63.14738,81.85,82.8,79.32,82.04,2275912,23557,81.231797,52.87,52.87,48.83,50.15,268368,3546,50.435776,24.49,24.56,23.72,23.77,603914,5142,24.007323
2019-08-23,290.95,292.76,283.47,284.85,149408020,785131,287.38912,62.33,62.81,60.58,60.89,1076670,11900,61.147846,81.65,82.62,78.79,80.9,937360,11691,81.146061,49.71,50.6199,48.05,48.67,129276,1950,48.971026,23.48,23.74,22.625,22.74,664390,4679,22.983394
2019-08-26,287.24,288.0,285.58,288.0,72674040,348875,286.979104,61.81,62.5,61.105,62.24,654621,7435,61.965422,81.88,83.86,80.0399,82.38,637931,7288,82.055205,49.3,50.98,48.89,50.54,251219,2291,50.339046,23.06,23.31,22.9,23.09,365827,3377,23.063438
2019-08-27,289.55,289.95,286.03,286.87,68307923,346860,287.694466,62.81,63.3699,61.45,61.86,878067,7024,62.079528,82.98,84.02,81.41,81.84,543193,6570,82.532912,51.1,53.49,50.53,51.52,251364,3438,51.614914,23.11,23.4,22.32,22.56,742545,3655,22.615438
2019-08-28,286.1,289.07,285.25,288.89,60200590,311534,287.877722,61.87,62.72,61.32,62.05,811280,6381,62.091289,81.83,83.62,81.21,82.64,382670,5757,82.94271,51.22,51.91,50.52,51.45,124391,1777,51.342505,22.74,23.2711,22.51,23.14,537778,5552,23.07059
2019-08-29,291.77,293.16,290.61,292.58,58018751,309986,292.211021,63.0,63.6,62.2,62.49,690645,9108,62.73767,83.7,84.81,80.55,83.36,898168,10712,82.756926,52.08,52.62,49.37,51.53,201979,2432,50.80791,23.38,23.78,23.128,23.29,470277,3807,23.390866
2019-08-30,294.21,294.2399,291.42,292.45,63024780,303476,292.713824,63.05,63.31,60.9,62.07,831612,7854,61.8572,83.96,84.3,80.31,81.92,457230,4963,81.799567,51.7,51.78,49.37,51.6,152475,1837,50.873344,23.62,23.87,22.97,23.39,492112,3984,23.299709
2019-09-03,290.56,291.58,289.27,290.74,69233875,362212,290.492676,61.29,61.78,60.64,60.97,755046,9444,61.100806,80.94,81.9,77.44,77.54,971633,12654,79.447442,51.41,52.89,49.98,50.29,202662,2642,51.135234,23.14,23.4,22.89,23.17,810924,6590,23.209348
2019-09-04,293.15,294.055,292.31,294.04,47160461,236850,293.322384,61.56,62.57,61.41,62.46,586284,8871,62.229251,78.99,82.95,78.52,82.89,1176343,12296,81.342063,51.26,52.4,50.64,51.63,223557,2853,51.486143,23.41,23.56,23.13,23.27,464901,4372,23.30813
2019-09-05,296.78,298.83,294.001,297.82,83356779,377089,297.528062,63.16,64.48,62.62,62.83,766044,8949,63.263258,83.79,84.26,77.79,78.6,1131038,11907,79.578525,52.35,52.35,50.55,50.95,202970,2717,51.084085,23.58,23.8099,22.85,23.06,602186,4414,23.194395
2019-09-06,298.21,298.76,297.42,298.05,49676444,255431,298.223331,62.91,63.02,61.84,62.81,487106,7109,62.599691,79.1,79.35,76.89,77.26,839880,9905,77.910581,51.21,51.785,50.16,51.0,115422,1789,51.056691,23.24,23.34,22.5158,22.72,513897,5528,22.779846
2019-09-09,299.15,299.24,297.16,298.2,51260290,241462,298.158399,63.37,63.745,61.88,62.0,654253,8100,62.386263,77.2,77.74,73.15,74.16,1315432,14492,75.270858,51.08,51.6,47.16,48.27,227092,2722,49.060014,22.78,22.96,21.35,21.41,788827,5801,21.801212
2019-09-10,297.33,298.2,295.97,298.13,58147135,299980,297.085119,61.95,62.38,59.68,62.38,1104779,12740,61.446588,73.64,76.29,72.5,75.12,1410007,13666,74.282926,48.18,49.18,46.51,48.39,169934,2785,48.345691,21.34,21.51,20.14,21.2,993507,9794,20.799759
2019-09-11,298.49,300.34,297.75,300.25,68901166,270504,299.423456,62.79,63.7375,62.43,63.31,708091,8871,63.095011,75.13,80.055,74.92,79.43,931102,10953,78.248246,49.08,51.3,48.88,49.43,193405,2756,49.924709,21.39,21.71,21.0,21.2,516530,4014,21.241348
2019-09-12,301.24,302.46,300.41,301.29,73359459,374554,301.487198,63.6,64.22,61.1,62.23,1034605,11800,62.139956,80.28,81.1551,70.875,71.64,3773484,31145,74.472174,49.67,49.99,47.11,47.67,330095,3173,48.396062,21.39,21.58,20.66,21.16,568062,5367,21.143204
2019-09-13,301.78,302.17,300.68,301.09,62363660,251246,301.412105,62.41,64.14,61.81,63.7,955399,12124,63.431846,71.55,76.65,71.55,76.12,1531875,15719,74.587268,47.96,49.8,46.9717,48.2,112694,1355,48.682551,21.38,21.5,21.11,21.31,472514,4183,21.30572
2019-09-16,299.8,301.1378,299.45,300.16,58391175,284885,300.129603,63.7,65.1422,63.19,63.44,1063265,10587,63.714674,76.51,80.66,76.4,79.31,1545311,16346,78.709224,48.2,51.29,48.2,51.01,241967,2561,50.541628,21.54,22.04,21.32,21.46,685531,5926,21.595295
2019-09-17,299.91,301.02,299.75,300.92,42988227,246166,300.339881,63.32,66.44,63.2,65.82,1521699,13757,65.532054,79.4,83.205,79.4,83.06,1342932,11526,82.127453,50.88,51.5,50.19,51.12,159861,2151,51.060825,21.46,22.25,21.31,21.91,801993,5756,21.83332
2019-09-18,300.47,301.22,298.24,301.1,74332955,419863,299.918688,65.6,65.995,64.2,65.75,1057560,9954,65.327285,83.15,83.4899,80.44,83.04,848601,9870,82.020784,51.0,51.73,50.35,51.19,331540,3925,51.151501,21.89,21.97,21.25,21.69,443174,3840,21.566675
2019-09-19,301.5,302.63,300.7103,301.08,78172860,293504,301.511436,66.0,67.9,65.79,67.07,1817949,19692,67.221952,83.44,90.45,83.2,89.42,3525970,32863,88.452234,51.29,52.5,50.91,51.33,229838,3039,51.548582,21.73,22.31,21.61,22.07,588969,4394,22.092354
2019-09-20,300.34,300.67,297.41,298.28,100515238,374995,299.093834,67.25,67.61,65.84,66.7,1601412,13530,66.775905,90.26,91.42,85.9,89.41,2241150,18471,88.714385,51.52,51.55,50.49,50.83,647909,4670,50.963576,22.08,22.4,21.88,22.16,680438,4823,22.147207
2019-09-23,297.57,299.0,297.27,298.21,47541342,221295,298.257134,67.21,68.55,66.43,67.31,1336589,13806,67.695362,89.1,90.37,87.33,89.87,1044581,12626,89.241705,48.83,51.56,48.28,51.47,182385,2031,50.362614,22.16,22.9,22.155,22.67,766417,5249,22.626755
2019-09-24,299.41,299.84,294.81,295.87,97717924,519834,296.679211,67.79,67.97,65.2,65.48,1318046,13450,65.958984,90.11,91.449,84.92,86.76,1347330,16108,87.731408,50.56,51.32,47.9,47.9,325283,3248,49.268835,22.8,22.92,20.99,21.26,1395908,8848,21.427729
2019-09-25,295.94,298.11,294.33,297.62,73434081,356047,296.713554,65.47,67.4,65.11,67.1,1115739,12073,66.520935,86.22,88.72,84.87,88.3,694204,9915,87.576708,47.9,48.5,47.09,47.76,149229,1088,47.745667,21.23,21.5,20.96,21.395,409623,3769,21.29274
2019-09-26,297.62,297.86,295.45,297.0,58758157,329411,296.847045,66.76,66.935,62.26,62.54,2318176,21665,63.689309,88.71,89.5293,84.97,85.35,679775,8835,85.952517,47.46,47.93,46.02,46.3,108772,1313,46.520719,21.3,21.39,19.7,19.98,1078929,8038,20.125407
2019-09-27,297.87,297.9465,293.69,295.4,85194715,454922,295.623896,62.47,63.13,57.91,58.46,3938026,38971,59.280368,85.51,86.19,81.09,82.08,1202363,14090,82.552518,46.58,47.03,43.32,44.54,491515,4419,45.409959,20.06,20.27,19.3,19.43,852563,6538,19.655921
2019-09-30,295.98,297.55,295.92,296.77,52771311,258680,296.786007,58.6,58.67,55.95,58.01,2814097,30074,57.672375,82.32,84.72,81.215,83.72,608207,8931,83.627801,45.54,46.68,44.0,46.09,269426,3312,45.465535,19.45,19.5399,18.7,18.88,1253646,6710,18.975618
2019-10-01,297.67,298.455,293.0,293.24,90160482,422407,294.867498,58.4,59.33,56.24,56.28,1478878,15699,57.095176,84.27,84.915,82.72,83.15,635772,8249,83.516446,46.09,46.6,44.61,44.94,95856,1197,45.39536,19.02,19.1976,18.24,18.25,686882,5326,18.461297
2019-10-02,291.49,291.51,286.64,288.06,125924074,608988,288.821147,55.78,56.41,55.26,55.905,1706841,19589,55.795414,82.43,83.04,80.31,81.12,743788,9091,81.238852,44.75,44.75,43.13,43.86,169406,1966,43.694939,18.15,18.2106,17.5,17.71,722599,5672,17.73319
2019-10-03,287.81,290.45,284.82,290.42,85906608,517842,288.281946,55.64,57.52,54.77,57.17,1434534,17180,56.399834,81.17,82.055,78.425,81.0,689011,8548,80.333548,43.8,44.76,43.32,44.61,92694,1167,44.162881,17.76,18.56,17.7401,18.555,1081252,8231,18.288661
2019-10-04,291.21,294.63,290.82,294.35,66877330,305209,292.978205,57.54,59.42,57.21,59.315,1649213,19362,58.685275,81.91,85.52,81.345,85.5,803064,9393,84.249677,44.82,45.48,43.84,45.38,55518,743,44.798558,18.51,18.88,18.188,18.68,553653,5165,18.591431
2019-10-07,293.5,295.26,292.77,293.08,61657344,314251,293.863605,62.35,62.885,56.83,56.96,3757207,34741,58.497219,86.09,86.9594,83.59,85.51,792129,7076,85.243277,44.79,45.42,43.58,43.87,123849,1708,44.493459,18.0,18.5,17.86,18.14,1033183,7233,18.137861
2019-10-08,291.03,291.85,288.49,288.53,103233039,495649,290.224498,56.66,58.21,56.15,56.96,1163154,14351,57.418666,84.69,88.51,84.5,87.22,739354,10877,87.028225,43.51,44.49,43.14,43.8,89576,1303,43.899745,18.0,18.3,17.87,18.03,710686,5573,18.062022
2019-10-09,290.78,292.3,288.6559,291.27,67331098,295521,291.047068,57.18,57.56,56.11,56.2,957118,11893,56.464296,87.69,87.79,83.54,85.55,771958,9639,85.462569,44.59,44.66,43.41,43.62,86850,1432,43.876882,18.11,18.26,17.78,18.02,685153,4201,17.999448
2019-10-10,291.14,294.21,291.0,293.24,57265975,335440,292.960881,56.06,57.65,55.89,56.63,1531660,14838,56.764185,85.61,90.0,85.5389,88.39,647206,8697,88.56088,43.65,44.95,43.57,43.92,63368,1063,44.254323,18.16,18.725,18.08,18.23,562314,4918,18.401979
2019-10-11,296.28,298.74,296.1448,296.28,101330616,503760,297.177407,57.62,58.2,56.29,56.82,2437596,18205,56.935229,88.88,90.055,88.01,88.95,774348,8732,88.956636,44.62,44.82,42.42,43.56,135250,1961,43.710569,18.5,18.9,18.5,18.71,513024,5018,18.735514
2019-10-14,295.93,296.67,295.57,295.95,40992668,191854,296.136447,56.59,57.2,56.17,56.49,760539,8651,56.534496,89.5,90.5,88.37,89.105,530306,7336,89.073857,43.71,44.77,43.6,44.04,84620,1578,44.106238,18.62,18.97,18.53,18.79,342540,4519,18.80936
2019-10-15,297.05,299.7,296.97,298.88,48259856,262203,298.786484,56.86,56.94,54.92,55.88,1432080,15422,55.573296,85.8,87.49,83.34,84.8,2084103,24827,85.072598,43.81,44.43,42.58,43.51,492982,1823,43.465842,18.73,19.04,18.32,18.68,531394,4995,18.70505
2019-10-16,298.4,299.16,297.92,298.4,52268387,243468,298.452661,55.66,55.87,54.07,55.01,1552577,15472,54.78676,84.17,84.63,82.92,83.88,1288190,12923,83.811949,42.82,43.015,40.29,40.49,324855,2936,41.069518,18.59,18.681,18.03,18.175,471325,3634,18.258031
2019-10-17,299.7,300.24,298.515,299.28,47142725,242876,299.346255,55.07,56.26,54.6158,55.25,1525608,12514,55.454607,84.01,85.55,82.68,83.62,9448475,23180,83.700804,40.59,41.65,40.1046,40.84,154017,2082,40.695635,18.09,18.62,17.99,18.26,402413,3588,18.260113
2019-10-18,298.71,299.395,296.99,297.97,64538228,279137,298.443287,55.0,56.43,55.0,55.22,1338461,11226,55.525806,84.2,86.68,84.05,85.17,1413971,12578,85.38349,40.34,41.64,40.2,40.21,77236,1040,40.762419,18.2,18.51,18.0,18.11,455513,3175,18.17616
2019-10-21,299.48,300.21,298.935,299.99,39733263,193936,299.662986,55.59,56.92,55.34,56.34,1050133,10618,56.34587,85.38,88.415,85.0101,87.27,753591,9342,87.204129,40.3,40.98,39.6054,39.97,154175,2248,40.092731,18.1,18.77,18.1,18.53,493151,4173,18.5322
2019-10-22,300.63,300.9,298.91,299.01,49156505,227131,300.087292,56.34,56.78,55.47,56.22,1198758,12121,56.128107,87.4,89.2899,85.09,86.81,913277,10983,86.95807,40.32,40.32,39.13,39.4,111946,1579,39.538275,18.57,18.8,17.7929,17.91,710327,5414,18.030577
2019-10-23,298.74,299.94,298.495,299.88,35235859,191628,299.334407,55.9,56.76,55.05,55.28,1169790,11871,55.560897,87.09,92.6,86.97,91.5,1518881,16427,90.900319,39.13,40.03,39.0,39.44,118777,2657,39.473038,17.83,18.22,17.7091,17.84,536089,4655,17.920224
2019-10-24,300.88,301.07,299.4601,300.37,35889568,211246,300.195329,55.61,56.08,55.13,55.89,1802034,17710,55.573385,92.12,95.0,91.1303,93.5,1668589,20267,93.495039,40.2,41.8,39.89,41.37,190848,2531,40.967774,18.04,18.33,17.87,18.25,472352,3944,18.165096
2019-10-25,299.74,302.2,299.6806,301.6,45705877,215213,301.494776,54.0,55.0,50.22,52.66,6342425,56347,52.068097,92.88,93.31,88.27,93.2,1126323,13248,90.91949,41.49,41.49,39.98,40.58,59733,973,40.666398,18.25,18.25,17.0,17.86,1137347,8639,17.586288
2019-10-28,302.91,303.85,302.91,303.3,42168465,215240,303.287164,53.18,54.86,53.11,53.24,2332302,24467,53.768266,93.76,96.6875,93.03,93.32,934300,12120,94.819549,40.68,41.029,39.61,39.7,89974,1324,40.019028,18.02,18.19,17.64,17.68,737790,6792,17.814015
2019-10-29,303.03,304.23,302.86,303.21,44285021,220264,303.442755,53.55,53.92,52.63,53.29,1282471,14066,53.247069,93.81,94.9222,91.85,92.08,785317,10281,92.966558,39.35,40.73,39.02,39.59,71185,1162,39.902219,17.71,18.06,17.56,17.7,517654,5482,17.787744
2019-10-30,303.42,304.55,301.99,304.14,49656116,283053,303.314254,53.08,53.54,51.26,51.85,1252034,14038,51.934537,89.58,90.205,82.7,84.82,2524626,26246,85.030052,39.02,39.462,36.36,36.77,329269,3680,37.265117,17.65,17.75,17.07,17.25,903459,5804,17.291734
2019-10-31,304.11,304.13,301.73,303.33,68989134,319480,302.777857,52.13,52.8,51.08,51.79,1385158,15143,51.896391,85.51,86.81,83.42,84.96,946126,11990,85.099188,36.89,38.49,36.21,37.96,344164,3877,37.414605,17.27,17.41,16.82,17.07,752121,5829,17.039585
2019-11-01,304.92,306.19,304.74,306.14,71142015,321897,305.482057,52.26,52.6,51.43,52.58,836480,9200,52.333728,85.37,85.748,82.1201,83.19,935372,12184,83.427709,38.0,39.1,37.01,38.63,146438,1906,38.523673,17.18,17.66,17.05,17.475,530162,4132,17.438254
2019-11-04,307.87,308.0,306.96,307.37,60606916,217934,307.058902,53.79,54.42,52.68,53.06,1261589,11978,53.225899,84.85,85.0,79.15,79.6,1966312,20563,80.60679,39.25,39.25,37.28,37.48,162335,2593,37.721774,17.6,17.66,17.14,17.16,592958,4608,17.263084
2019-11-05,307.58,307.9195,306.71,307.03,42955771,210376,307.186604,53.12,54.39,52.82,53.87,953171,10549,53.832912,77.52,83.565,77.49,83.27,1714507,17232,82.080731,37.59,37.9971,35.73,37.57,770055,4578,37.039362,17.23,17.4,16.93,17.35,690191,5196,17.194972
2019-11-06,307.06,307.4,306.06,307.1,46487108,217559,306.885517,53.86,54.72,52.88,53.36,822427,9101,53.49442,83.78,85.0,79.68,79.91,2514883,22948,80.923793,37.69,38.2283,37.2,37.36,63377,1024,37.554214,17.31,17.57,16.72,16.97,744552,6116,17.027732
2019-11-07,308.6,309.65,307.66,308.18,54279174,237931,308.471274,53.76,54.3,52.25,52.63,991783,9955,52.960381,78.54,84.09,75.11,79.9,4564298,39655,79.716557,37.42,38.04,35.95,36.37,172968,2747,36.607341,17.18,17.54,17.05,17.12,873651,5933,17.214008
2019-11-08,307.82,309.0036,307.03,308.94,49068959,201770,308.340248,52.52,52.84,51.7,51.97,930271,10975,51.999028,79.9,80.57,76.31,77.95,1466909,14476,77.916454,36.17,37.14,35.94,36.69,67090,1056,36.589614,17.02,17.1299,16.77,16.9,542048,4280,16.951897
2019-11-11,307.43,308.94,307.27,308.35,36857409,140063,308.174603,51.94,53.1,51.61,52.48,768974,10389,52.475218,78.43,82.0,77.65,81.07,1354274,17368,80.657796,36.27,37.13,36.27,36.87,67642,1110,36.774476,16.84,17.25,16.69,16.865,752781,4911,16.883232
2019-11-12,308.75,309.99,307.7,309.0,46487524,208796,309.094331,52.6,53.32,52.5,52.97,775835,10407,53.006727,81.31,82.67,79.85,80.75,904464,12189,81.116965,39.0,43.2,38.76,40.59,604976,5034,40.762968,17.0,17.74,16.92,17.51,1740819,11570,16.912317
2019-11-13,307.9,309.54,307.66,309.1,54813789,258612,308.889742,52.54,53.275,52.08,53.09,689001,9455,52.839891,80.58,80.7,77.16,77.28,1367988,15093,78.455628,40.5,40.8,38.11,38.18,225719,2953,39.238476,16.31,17.0,14.575,14.66,5188657,32481,15.260214
2019-11-14,308.77,309.64,308.09,309.55,52042374,197811,309.154768,52.78,52.99,52.03,52.54,656667,8798,52.410871,77.39,78.85,76.33,78.24,1516432,14932,77.830074,39.05,39.69,37.645,39.04,177762,2632,38.689848,14.88,15.17,14.5,15.07,1841054,14124,14.862908
2019-11-15,310.98,311.84,310.26,311.79,63017062,206158,311.224041,52.73,54.145,52.73,53.36,920446,11845,53.461195,78.46,81.0,78.46,78.96,822243,7986,79.3131,38.75,39.29,38.4501,39.14,148222,1741,38.950718,15.3,15.93,14.9,14.95,1551055,11311,15.318134
2019-11-18,311.52,312.28,311.03,312.02,50249492,203344,311.812773,53.4,53.4,52.47,53.15,893300,10682,52.980257,78.8,78.8,76.461,76.79,903255,11302,77.084496,39.18,39.68,38.5,38.87,122137,2218,38.993756,14.95,15.22,14.53,14.97,1158598,9241,14.954153
